Database,Keyword,Seed keyword,Tags,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,SERP Features,Trend,Click potential,Competitors
us,what is hdl and ldl,ldl,,1300,91.27,5.57,0.04,28900000,"Featured Snippet, People Also Ask, Site Links","0.54,0.42,0.42,0.79,0.79,1.00,0.79,0.37,0.37,0.30,0.42,0.54",20,"""LDL & HDL: Good & Bad Cholesterol | cdc.gov"":""https://www.cdc.gov/cholesterol/ldl_hdl.htm""
""HDL (Good), LDL (Bad) Cholesterol and Triglycerides ..."":""https://www.heart.org/en/health-topics/cholesterol/hdl-good-ldl-bad-cholesterol-and-triglycerides""
""Cholesterol Levels: What You Need to Know: MedlinePlus"":""https://medlineplus.gov/cholesterollevelswhatyouneedtoknow.html""
""HDL vs. LDL Cholesterol: What's the Difference? - Healthline"":""https://www.healthline.com/health/hdl-vs-ldl-cholesterol""
""HDL: 11 Foods to Increase Good Cholesterol - Healthline"":""https://www.healthline.com/health/high-cholesterol/foods-to-increase-hdl""
""HDL cholesterol: How to boost your 'good' cholesterol - Mayo ..."":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/in-depth/hdl-cholesterol/art-20046388""
""HDL vs. LDL Cholesterol: What's the Difference Between Them?"":""https://www.medicinenet.com/hdl_vs_ldl_cholesterol_differences/article.htm""
""Cholesterol: Types, Tests, Treatments, Prevention"":""https://my.clevelandclinic.org/health/articles/11920-cholesterol-numbers-what-do-they-mean""
""Cholesterol: Understanding HDL vs. LDL - Harvard Health ..."":""https://www.health.harvard.edu/blog/understanding-cholesterol-hdl-vs-ldl-2018041213608""
""What Is the Difference Between Good and Bad Cholesterol ..."":""https://www.keckmedicine.org/what-is-the-difference-between-good-and-bad-cholesterol/"""
us,vldl vs ldl,ldl,,720,93.05,8.04,0.01,3100000,"Featured Snippet, People Also Ask, Site Links","0.88,0.72,0.72,0.88,0.72,0.48,0.48,0.72,0.88,0.88,0.88,1.00",20,"""HDL vs. LDL Cholesterol: What's the Difference? - Healthline"":""https://www.healthline.com/health/hdl-vs-ldl-cholesterol""
""Cholesterol: the good, the bad, and the lipoprotein | UT ..."":""https://www.utphysicians.com/cholesterol-the-good-the-bad-and-the-lipoprotein/""
""VLDL cholesterol: Is it harmful? - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/expert-answers/vldl-cholesterol/faq-20058275""
""Understanding Your Cholesterol Report - WebMD"":""https://www.webmd.com/cholesterol-management/understanding-your-cholesterol-report""
""Making sense of cholesterol tests - Harvard Health"":""https://www.health.harvard.edu/heart-health/making-sense-of-cholesterol-tests""
""The Difference Between LDL and VLDL Cholesterol"":""https://www.healthcentral.com/article/what-is-the-difference-between-ldl-and-vldl""
""HDL (Good), LDL (Bad) Cholesterol and Triglycerides ..."":""https://www.heart.org/en/health-topics/cholesterol/hdl-good-ldl-bad-cholesterol-and-triglycerides""
""VLDL Cholesterol - MedlinePlus"":""https://medlineplus.gov/vldlcholesterol.html""
""Relation of diet to LDL cholesterol, VLDL cholesterol, and ..."":""https://pubmed.ncbi.nlm.nih.gov/6983876/""
""Cholesterol: Types, Tests, Treatments, Prevention"":""https://my.clevelandclinic.org/health/articles/11920-cholesterol-numbers-what-do-they-mean"""
us,high cholesterol numbers,cholesterol,,1900,91.68,2.20,0.15,48000000,"Site Links, People Also Ask, Image Pack, Knowledge Panel","0.66,0.55,0.66,0.83,0.55,0.34,0.34,0.66,0.83,1.00,0.66,0.66",20,"""What Are the Recommended Cholesterol Levels by Age?"":""https://www.healthline.com/health/high-cholesterol/levels-by-age""
""Cholesterol Levels: What You Need to Know: MedlinePlus"":""https://medlineplus.gov/cholesterollevelswhatyouneedtoknow.html""
""Understanding Cholesterol Levels: LDL, HDL, Total ... - WebMD"":""https://www.webmd.com/cholesterol-management/guide/understanding-numbers""
""Cholesterol: Types, Tests, Treatments, Prevention"":""https://my.clevelandclinic.org/health/articles/11920-cholesterol-numbers-what-do-they-mean""
""Cholesterol levels by age: Differences and recommendations"":""https://www.medicalnewstoday.com/articles/315900""
""What Your Cholesterol Levels Mean | American Heart ..."":""https://www.heart.org/en/health-topics/cholesterol/about-cholesterol/what-your-cholesterol-levels-mean""
""High cholesterol - Symptoms and causes - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/symptoms-causes/syc-20350800""
""High cholesterol - Diagnosis and treatment - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/diagnosis-treatment/drc-20350806""
""Why Cholesterol Matters for Women | Johns Hopkins Medicine"":""https://www.hopkinsmedicine.org/health/wellness-and-prevention/why-cholesterol-matters-for-women""
""Cholesterol - HealthyWomen"":""https://www.healthywomen.org/condition/cholesterol"""
us,sources of bad cholesterol,cholesterol,,110,89.64,0.53,0.14,11900000,"Site Links, People Also Ask","0.79,0.79,1.00,1.00,0.79,0.50,0.50,0.64,0.79,0.79,1.00,1.00",20,"""11 High-Cholesterol Foods — Which to Eat, Which to Avoid"":""https://www.healthline.com/nutrition/high-cholesterol-foods""
""High-cholesterol foods: Foods to avoid and include"":""https://www.medicalnewstoday.com/articles/317332""
""Foods to Eat and Avoid for High Cholesterol - WebMD"":""https://www.webmd.com/cholesterol-management/heart-health-foods-to-buy-foods-to-avoid""
""Cholesterol - healthy eating tips - Better Health Channel"":""https://www.betterhealth.vic.gov.au/health/conditionsandtreatments/cholesterol-healthy-eating-tips""
""High cholesterol - Symptoms and causes - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/symptoms-causes/syc-20350800""
""Cholesterol: Top foods to improve your numbers - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/in-depth/cholesterol/art-20045192""
""Foods to Eat & Avoid If You Have High Cholesterol - GoodRx"":""https://www.goodrx.com/high-cholesterol/food""
""Foods that are high in cholesterol - HEART UK"":""https://www.heartuk.org.uk/low-cholesterol-foods/foods-that-contain-cholesterol""
""Top 10 Foods Highest in Cholesterol - My Food Data"":""https://www.myfooddata.com/articles/foods-highest-in-cholesterol.php""
""What is Cholesterol? | American Heart Association"":""https://www.heart.org/en/health-topics/cholesterol/about-cholesterol"""
us,how to decrease low density lipoprotein,low density lipoprotein,,10,90.17,0.00,0.21,0,"Featured Snippet, People Also Ask, Site Links","1.00,0.50,0.50,0.50,0.50,0.50,0.50,0.00,0.50,0.50,0.00,0.50",20,"""10 Natural Ways to Lower Your Cholesterol Levels - Healthline"":""https://www.healthline.com/nutrition/how-to-lower-cholesterol""
""LDL: The """"Bad"""" Cholesterol: MedlinePlus"":""https://medlineplus.gov/ldlthebadcholesterol.html""
""4 Simple Ways to Lower Your LDL Cholesterol - Verywell Health"":""https://www.verywellhealth.com/ways-to-lower-your-ldl-cholesterol-698071""
""LDL Cholesterol: Definition, Risks, and How to Lower It"":""https://www.webmd.com/heart-disease/ldl-cholesterol-the-bad-cholesterol""
""Lower Your Cholesterol in 11 Easy Steps - WebMD"":""https://www.webmd.com/cholesterol-management/features/11-tips-to-cut-your-cholesterol-fast""
""7 Foods That Lower Your LDL Cholesterol | Aurora Health Care"":""https://www.aurorahealthcare.org/patients-visitors/blog/7-foods-that-can-help-lower-your-ldl-cholesterol-naturally""
""LDL & HDL: Good & Bad Cholesterol | cdc.gov"":""https://www.cdc.gov/cholesterol/ldl_hdl.htm""
""How to Lower Your Cholesterol Level if You Are a Woman ..."":""https://www.aafp.org/afp/2002/0115/p217-s2.html""
""Lower Your LDL | MUSC Health | Charleston SC"":""https://muschealth.org/medical-services/geriatrics-and-aging/healthy-aging/lower-your-ldl""
""How to lower cholesterol naturally without medication"":""https://www.medicalnewstoday.com/articles/325113"""
us,best diet for high cholesterol,cholesterol,,1300,91.52,0.53,0.99,125000000,"Adwords Top, Site Links","0.68,0.68,1.00,0.84,0.46,0.31,0.46,0.53,0.68,0.84,0.84,0.84",20,"""10 Best Diet Plans - WebMD"":""https://www.webmd.com/cholesterol-management/features/best-cholesterol-diets""
""How to Lower Cholesterol with Diet: MedlinePlus"":""https://medlineplus.gov/howtolowercholesterolwithdiet.html""
""Cholesterol: Top foods to improve your numbers - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/in-depth/cholesterol/art-20045192""
""Top 5 lifestyle changes to improve your cholesterol - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/in-depth/reduce-cholesterol/art-20045935""
""11 foods that lower cholesterol - Harvard Health"":""https://www.health.harvard.edu/heart-health/11-foods-that-lower-cholesterol""
""13 Cholesterol-Lowering Foods to Add to Your Diet Today"":""https://www.healthline.com/nutrition/13-foods-that-lower-cholesterol-levels""
""11 High-Cholesterol Foods — Which to Eat, Which to Avoid"":""https://www.healthline.com/nutrition/high-cholesterol-foods""
""Cooking to Lower Cholesterol | American Heart Association"":""https://www.heart.org/en/health-topics/cholesterol/prevention-and-treatment-of-high-cholesterol-hyperlipidemia/cooking-to-lower-cholesterol""
""Your Guide to Lowering Your Cholesterol With TLC - National ..."":""https://www.nhlbi.nih.gov/files/docs/public/heart/chol_tlc.pdf""
""A Cardiologist's Diet Built for Improving Cholesterol ..."":""https://www.medpagetoday.com/cardiology/dyslipidemia/83011"""
us,cholesterol definition,cholesterol,,6600,92.68,0.55,0.02,126000000,"Instant Answer, People Also Ask, Site Links, Knowledge Panel","0.82,0.67,0.67,0.67,0.55,0.67,0.45,0.36,0.24,0.24,0.82,1.00",20,"""Cholesterol | MedlinePlus"":""https://medlineplus.gov/cholesterol.html""
""LDL Cholesterol: Definition, Risks, and How to Lower It"":""https://www.webmd.com/heart-disease/ldl-cholesterol-the-bad-cholesterol""
""High cholesterol - Symptoms and causes - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/symptoms-causes/syc-20350800""
""What is Cholesterol? | American Heart Association"":""https://www.heart.org/en/health-topics/cholesterol/about-cholesterol""
""Blood Cholesterol | NHLBI, NIH"":""https://www.nhlbi.nih.gov/health-topics/blood-cholesterol""
""LDL & HDL: Good & Bad Cholesterol | cdc.gov"":""https://www.cdc.gov/cholesterol/ldl_hdl.htm""
""What's Cholesterol? (for Kids) - Nemours KidsHealth"":""https://kidshealth.org/en/kids/cholesterol.html""
""Definition of Cholesterol - MedicineNet"":""https://www.medicinenet.com/cholesterol/definition.htm""
""Definition of cholesterol - NCI Dictionary of Cancer Terms ..."":""https://www.cancer.gov/publications/dictionaries/cancer-terms/def/cholesterol""
""Cholesterol: Types, Tests, Treatments, Prevention"":""https://my.clevelandclinic.org/health/articles/11920-cholesterol-numbers-what-do-they-mean"""
us,high cholesterol treatment,cholesterol,,2400,93.09,2.51,0.44,124000000,"Site Links, People Also Ask, Knowledge Panel","0.81,0.81,1.00,0.81,0.67,0.44,0.53,0.53,0.53,0.53,0.81,0.67",20,"""High cholesterol - Diagnosis and treatment - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/diagnosis-treatment/drc-20350806""
""Top 5 lifestyle changes to improve your cholesterol - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/in-depth/reduce-cholesterol/art-20045935""
""Prevention and Treatment of High Cholesterol (Hyperlipidemia)"":""https://www.heart.org/en/health-topics/cholesterol/prevention-and-treatment-of-high-cholesterol-hyperlipidemia""
""7 Tips for Treating High Cholesterol: Risks, Options, and More"":""https://www.healthline.com/health/high-cholesterol/starting-treatment""
""Cholesterol Management: Treatment & Care - WebMD"":""https://www.webmd.com/cholesterol-management/guide/cholesterol-management-treatment-care""
""5 Medications To Lower LDL Cholesterol Levels - WebMD"":""https://www.webmd.com/cholesterol-management/guide/cholesterol-lowering-medication""
""High Cholesterol: Prevention, Treatment and Research ..."":""https://www.hopkinsmedicine.org/health/conditions-and-diseases/high-cholesterol/high-cholesterol-prevention-treatment-and-research""
""High Cholesterol: Symptoms, Causes and Treatment"":""https://familydoctor.org/condition/cholesterol/""
""High Cholesterol Treatment & Medication | Statin Drugs"":""https://www.nationaljewish.org/conditions/high-cholesterol/treatment""
""Patient education: High cholesterol and lipid treatment options ..."":""https://www.uptodate.com/contents/high-cholesterol-and-lipid-treatment-options-beyond-the-basics"""
us,what is bad for cholesterol,cholesterol,,140,89.53,0.79,0.20,107000000,"Site Links, People Also Ask","0.67,0.52,0.81,0.52,0.43,0.33,0.43,0.52,0.81,0.81,0.81,1.00",20,"""11 High-Cholesterol Foods — Which to Eat, Which to Avoid"":""https://www.healthline.com/nutrition/high-cholesterol-foods""
""Foods to Eat and Avoid for High Cholesterol - WebMD"":""https://www.webmd.com/cholesterol-management/heart-health-foods-to-buy-foods-to-avoid""
""High-cholesterol foods: Foods to avoid and include"":""https://www.medicalnewstoday.com/articles/317332""
""Foods to Eat & Avoid If You Have High Cholesterol - GoodRx"":""https://www.goodrx.com/high-cholesterol/food""
""Cholesterol - healthy eating tips - Better Health Channel"":""https://www.betterhealth.vic.gov.au/health/conditionsandtreatments/cholesterol-healthy-eating-tips""
""Cholesterol: Top foods to improve your numbers - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/in-depth/cholesterol/art-20045192""
""High cholesterol - Symptoms and causes - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/symptoms-causes/syc-20350800""
""Fats and Cholesterol | The Nutrition Source | Harvard T.H. ..."":""https://www.hsph.harvard.edu/nutritionsource/what-should-you-eat/fats-and-cholesterol/""
""Foods that are high in cholesterol - HEART UK"":""https://www.heartuk.org.uk/low-cholesterol-foods/foods-that-contain-cholesterol""
""Top 10 Foods Highest in Cholesterol - My Food Data"":""https://www.myfooddata.com/articles/foods-highest-in-cholesterol.php"""
us,diet to lower bad cholesterol,cholesterol,,260,91.82,0.75,0.64,41800000,"Adwords Top, People Also Ask, Site Links","0.54,0.54,1.00,0.82,0.36,0.23,0.44,0.67,0.54,0.67,0.54,0.67",20,"""11 foods that lower cholesterol - Harvard Health"":""https://www.health.harvard.edu/heart-health/11-foods-that-lower-cholesterol""
""Top 5 lifestyle changes to improve your cholesterol - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/in-depth/reduce-cholesterol/art-20045935""
""Cholesterol: Top foods to improve your numbers - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/in-depth/cholesterol/art-20045192""
""How to Lower Cholesterol with Diet: MedlinePlus"":""https://medlineplus.gov/howtolowercholesterolwithdiet.html""
""13 Cholesterol-Lowering Foods to Add to Your Diet Today"":""https://www.healthline.com/nutrition/13-foods-that-lower-cholesterol-levels""
""Foods To Help Lower LDL ('Bad') Cholesterol - WebMD"":""https://www.webmd.com/cholesterol-management/ss/slideshow-cholesterol-lowering-foods""
""Lower Your Cholesterol in 11 Easy Steps - WebMD"":""https://www.webmd.com/cholesterol-management/features/11-tips-to-cut-your-cholesterol-fast""
""How to lower cholesterol naturally: 10 things you can do every ..."":""https://www.healthpartners.com/blog/how-to-lower-cholesterol-naturally/""
""Cooking to Lower Cholesterol | American Heart Association"":""https://www.heart.org/en/health-topics/cholesterol/prevention-and-treatment-of-high-cholesterol-hyperlipidemia/cooking-to-lower-cholesterol""
""Your Guide to Lowering Your Cholesterol With TLC - National ..."":""https://www.nhlbi.nih.gov/files/docs/public/heart/chol_tlc.pdf"""
us,what is normal ldl,ldl,,590,89.85,6.50,0.04,23100000,"Featured Snippet, People Also Ask, Site Links","0.82,0.67,0.82,0.82,0.67,0.44,0.55,0.67,0.67,0.82,0.82,1.00",20,"""Cholesterol Levels: What You Need to Know: MedlinePlus"":""https://medlineplus.gov/cholesterollevelswhatyouneedtoknow.html""
""What Are the Recommended Cholesterol Levels by Age?"":""https://www.healthline.com/health/high-cholesterol/levels-by-age""
""Understanding Cholesterol Levels: LDL, HDL, Total ... - WebMD"":""https://www.webmd.com/cholesterol-management/guide/understanding-numbers""
""Cholesterol: Types, Tests, Treatments, Prevention"":""https://my.clevelandclinic.org/health/articles/11920-cholesterol-numbers-what-do-they-mean""
""What Your Cholesterol Levels Mean | American Heart ..."":""https://www.heart.org/en/health-topics/cholesterol/about-cholesterol/what-your-cholesterol-levels-mean""
""Why Cholesterol Matters for Women | Johns Hopkins Medicine"":""https://www.hopkinsmedicine.org/health/wellness-and-prevention/why-cholesterol-matters-for-women""
""LDL Cholesterol - Understand the Test & Your Results"":""https://labtestsonline.org/tests/ldl-cholesterol""
""LDL & HDL: Good & Bad Cholesterol | cdc.gov"":""https://www.cdc.gov/cholesterol/ldl_hdl.htm""
""Cholesterol - HealthyWomen"":""https://www.healthywomen.org/condition/cholesterol""
""Making sense of cholesterol tests - Harvard Health"":""https://www.health.harvard.edu/heart-health/making-sense-of-cholesterol-tests"""
us,normal bad cholesterol levels,cholesterol,,140,89.73,1.87,0.08,18800000,"Featured Snippet, People Also Ask, Site Links","0.82,0.82,1.00,0.82,0.53,0.41,0.53,0.82,0.82,0.65,0.82,0.82",20,"""What Are the Recommended Cholesterol Levels by Age?"":""https://www.healthline.com/health/high-cholesterol/levels-by-age""
""Understanding Cholesterol Levels: LDL, HDL, Total ... - WebMD"":""https://www.webmd.com/cholesterol-management/guide/understanding-numbers""
""Cholesterol levels by age: Differences and recommendations"":""https://www.medicalnewstoday.com/articles/315900""
""What Your Cholesterol Levels Mean | American Heart ..."":""https://www.heart.org/en/health-topics/cholesterol/about-cholesterol/what-your-cholesterol-levels-mean""
""Cholesterol: Types, Tests, Treatments, Prevention"":""https://my.clevelandclinic.org/health/articles/11920-cholesterol-numbers-what-do-they-mean""
""Why Cholesterol Matters for Women | Johns Hopkins Medicine"":""https://www.hopkinsmedicine.org/health/wellness-and-prevention/why-cholesterol-matters-for-women""
""Cholesterol - HealthyWomen"":""https://www.healthywomen.org/condition/cholesterol""
""Cholesterol test - Mayo Clinic"":""https://www.mayoclinic.org/tests-procedures/cholesterol-test/about/pac-20384601""
""LDL & HDL: Good & Bad Cholesterol | cdc.gov"":""https://www.cdc.gov/cholesterol/ldl_hdl.htm""
""Making sense of cholesterol tests - Harvard Health"":""https://www.health.harvard.edu/heart-health/making-sense-of-cholesterol-tests"""
us,what to avoid with high cholesterol,cholesterol,,590,88.96,0.45,0.35,111000000,"People Also Ask, Site Links","0.55,0.55,0.82,0.67,0.44,0.30,0.36,0.55,0.82,0.67,1.00,1.00",20,"""Foods to Buy or Avoid If You Have Low or High HDL - WebMD"":""https://www.webmd.com/cholesterol-management/heart-health-foods-to-buy-foods-to-avoid""
""11 High-Cholesterol Foods — Which to Eat, Which to Avoid"":""https://www.healthline.com/nutrition/high-cholesterol-foods""
""High-cholesterol foods: Foods to avoid and include"":""https://www.medicalnewstoday.com/articles/317332""
""Preventing High Cholesterol | cdc.gov"":""https://www.cdc.gov/cholesterol/prevention.htm""
""Foods to Eat & Avoid If You Have High Cholesterol - GoodRx"":""https://www.goodrx.com/high-cholesterol/food""
""Cholesterol - healthy eating tips - Better Health Channel"":""https://www.betterhealth.vic.gov.au/health/conditionsandtreatments/cholesterol-healthy-eating-tips""
""How to Lower Cholesterol with Diet: MedlinePlus"":""https://medlineplus.gov/howtolowercholesterolwithdiet.html""
""Cholesterol: Top foods to improve your numbers - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/in-depth/cholesterol/art-20045192""
""Top 5 lifestyle changes to improve your cholesterol - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/in-depth/reduce-cholesterol/art-20045935""
""Foods that are high in cholesterol - HEART UK"":""https://www.heartuk.org.uk/low-cholesterol-foods/foods-that-contain-cholesterol"""
us,ldl hdl ratio chart,ldl,,720,81.99,8.32,0.01,354000,"Image Pack, People Also Ask, Site Links","0.25,0.14,0.17,0.14,0.09,0.04,0.14,0.31,0.46,0.53,0.84,1.00",20,"""HDL (Good) vs. LDL (Bad) Cholesterol Ratio, Levels, Chart ..."":""https://www.emedicinehealth.com/hdl_good_vs_ldl_bad_cholesterol/article_em.htm""
""Cholesterol Ratio Calculator | Choresterol Levels"":""https://www.omnicalculator.com/health/cholesterol-ratio""
""Cholesterol ratio or non-HDL cholesterol: Which is most ..."":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/expert-answers/cholesterol-ratio/faq-20058006""
""Lipid Panel with Total Cholesterol: HDL Ratio - Health ..."":""https://www.urmc.rochester.edu/encyclopedia/content.aspx?contenttypeid=167&contentid=lipid_panel_hdl_ratio""
""Finding the Ideal Cholesterol Ratio - WebMD"":""https://www.webmd.com/cholesterol-management/finding-the-ideal-cholesterol-ratio""
""LDL : HDL Ratio Equation Page :: MediCalculator ::: ScyMed :::"":""http://www.scymed.com/en/smnxpb/pbhhr154.htm""
""Total cholesterol to HDL ratio calculator - Diabetes UK"":""https://www.diabetes.co.uk/cholesterol-to-hdl-ratio-calculator.html""
""Cholesterol Ratio Calculator - MDApp"":""https://www.mdapp.co/cholesterol-ratio-calculator-447/""
""What Is Cholesterol Ratio and Why Does It Matter? - Healthline"":""https://www.healthline.com/health/cholesterol-ratio""
""Cholesterol HDL/LDL/Triglycerides Ratios Calculator"":""https://www.hughcalc.org/chol.php"""
us,symptoms of high cholesterol,cholesterol,,27100,90.99,1.09,0.12,131000000,"Site Links, People Also Ask, Image Pack, Knowledge Panel","0.67,0.67,0.82,0.82,0.67,0.67,0.67,0.82,0.82,0.82,0.82,1.00",20,"""High cholesterol - Symptoms and causes - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/symptoms-causes/syc-20350800""
""High Cholesterol Symptoms - Healthline"":""https://www.healthline.com/health/high-cholesterol-symptoms""
""High Cholesterol: Causes, Symptoms, Foods, Treatment & More"":""https://www.healthline.com/health/high-cholesterol""
""High Cholesterol: Symptoms, Causes and Treatment"":""https://familydoctor.org/condition/cholesterol/""
""Prevention and Treatment of High Cholesterol (Hyperlipidemia)"":""https://www.heart.org/en/health-topics/cholesterol/prevention-and-treatment-of-high-cholesterol-hyperlipidemia""
""Causes of High Cholesterol | American Heart Association"":""https://www.heart.org/en/health-topics/cholesterol/causes-of-high-cholesterol""
""Symptoms of Cholesterol Problems - WebMD"":""https://www.webmd.com/cholesterol-management/guide/understanding-cholesterol-problems-symptoms""
""High Cholesterol: Symptoms, Causes, Treatments"":""https://www.healthgrades.com/right-care/cholesterol/high-cholesterol""
""Cholesterol: What causes high cholesterol?"":""https://www.medicalnewstoday.com/articles/9152""
""High Cholesterol - Symptoms and Causes - Penn Medicine"":""https://www.pennmedicine.org/for-patients-and-visitors/patient-information/conditions-treated-a-to-z/high-cholesterol"""
us,bad cholesterol symptoms,cholesterol,,210,91.17,0.70,0.21,26700000,"Site Links, People Also Ask","0.54,0.81,1.00,0.81,0.65,0.65,0.81,1.00,1.00,0.81,0.81,1.00",20,"""High cholesterol - Symptoms and causes - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/symptoms-causes/syc-20350800""
""High Cholesterol Symptoms - Healthline"":""https://www.healthline.com/health/high-cholesterol-symptoms""
""High Cholesterol: Causes, Symptoms, Foods, Treatment & More"":""https://www.healthline.com/health/high-cholesterol""
""Symptoms of Cholesterol Problems - WebMD"":""https://www.webmd.com/cholesterol-management/guide/understanding-cholesterol-problems-symptoms""
""High Cholesterol: Symptoms, Causes and Treatment"":""https://familydoctor.org/condition/cholesterol/""
""Cholesterol: What causes high cholesterol?"":""https://www.medicalnewstoday.com/articles/9152""
""High Cholesterol: Symptoms, Causes, Treatments"":""https://www.healthgrades.com/right-care/cholesterol/high-cholesterol""
""High Cholesterol - Symptoms and Causes - Penn Medicine"":""https://www.pennmedicine.org/for-patients-and-visitors/patient-information/conditions-treated-a-to-z/high-cholesterol""
""High Cholesterol: Symptoms, Causes, Treatment - Heart ..."":""https://www.heartfoundation.org.nz/wellbeing/managing-risk/managing-high-cholesterol""
""How to Tell If You Have High Cholesterol - Verywell Health"":""https://www.verywellhealth.com/high-cholesterol-symptoms-697596"""
us,ldl bad cholesterol,ldl,,1900,94.11,2.09,0.07,6660000,"Featured Snippet, People Also Ask, Site Links","0.66,0.66,0.83,0.83,0.55,0.55,0.55,0.66,0.66,0.55,0.66,1.00",20,"""LDL Cholesterol: Definition, Risks, and How to Lower It"":""https://www.webmd.com/heart-disease/ldl-cholesterol-the-bad-cholesterol""
""LDL & HDL: Good & Bad Cholesterol | cdc.gov"":""https://www.cdc.gov/cholesterol/ldl_hdl.htm""
""HDL (Good), LDL (Bad) Cholesterol and Triglycerides ..."":""https://www.heart.org/en/health-topics/cholesterol/hdl-good-ldl-bad-cholesterol-and-triglycerides""
""Top 5 lifestyle changes to improve your cholesterol - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/in-depth/reduce-cholesterol/art-20045935""
""High cholesterol - Symptoms and causes - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/symptoms-causes/syc-20350800""
""The Facts About LDL, The Bad Kind of Cholesterol - Healthline"":""https://www.healthline.com/health/ldl-cholesterol""
""LDL Cholesterol: 'Bad' Cholesterol May Not Be So Bad"":""https://www.healthline.com/health-news/bad-cholesterol-may-have-bad-rap""
""Cholesterol levels by age: Differences and recommendations"":""https://www.medicalnewstoday.com/articles/315900""
""Cholesterol: Types, Tests, Treatments, Prevention"":""https://my.clevelandclinic.org/health/articles/11920-cholesterol-numbers-what-do-they-mean""
""Cholesterol: Understanding HDL vs. LDL - Harvard Health ..."":""https://www.health.harvard.edu/blog/understanding-cholesterol-hdl-vs-ldl-2018041213608"""
us,diet to lower ldl,ldl,,1000,89.27,1.03,0.40,0,Site Links,"0.55,0.55,0.55,0.81,0.63,0.37,0.55,0.63,0.81,1.00,0.81,1.00",20,"""11 foods that lower cholesterol - Harvard Health"":""https://www.health.harvard.edu/heart-health/11-foods-that-lower-cholesterol""
""How to Lower Cholesterol with Diet: MedlinePlus"":""https://medlineplus.gov/howtolowercholesterolwithdiet.html""
""Top 5 lifestyle changes to improve your cholesterol - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/in-depth/reduce-cholesterol/art-20045935""
""Cholesterol: Top foods to improve your numbers - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/in-depth/cholesterol/art-20045192""
""Foods To Help Lower LDL ('Bad') Cholesterol - WebMD"":""https://www.webmd.com/cholesterol-management/ss/slideshow-cholesterol-lowering-foods""
""10 Best Diet Plans - WebMD"":""https://www.webmd.com/cholesterol-management/features/best-cholesterol-diets""
""13 Cholesterol-Lowering Foods to Add to Your Diet Today"":""https://www.healthline.com/nutrition/13-foods-that-lower-cholesterol-levels""
""10 Tips to Lower Cholesterol With Your Diet - Healthline"":""https://www.healthline.com/nutrition/low-cholesterol-diet""
""Your Guide to Lowering Your Cholesterol With TLC - National ..."":""https://www.nhlbi.nih.gov/files/docs/public/heart/chol_tlc.pdf""
""Cooking to Lower Cholesterol | American Heart Association"":""https://www.heart.org/en/health-topics/cholesterol/prevention-and-treatment-of-high-cholesterol-hyperlipidemia/cooking-to-lower-cholesterol"""
